"longitude","latitude","landtype","price19","price18","price09","price99","price89","station"
140.95920,38.27273,"BS",NULL,NULL,NULL,NULL,125000,"福田町、450"
140.71155,38.23273,"AD",NULL,NULL,NULL,NULL,5400,"仙台、21000"
140.72279,38.22760,"BS",NULL,NULL,NULL,NULL,61400,"仙台、19000"
140.71910,38.22858,"RE",NULL,NULL,NULL,NULL,29100,"仙台、20000"
140.71973,38.22479,"RE",NULL,NULL,NULL,NULL,24700,"仙台、20000"
140.66756,38.26424,"AD",NULL,NULL,NULL,NULL,5600,"陸前白沢、2000"
140.95564,38.19329,"AD",NULL,NULL,NULL,NULL,19300,"仙台、11000"
140.86761,38.23476,"RE",NULL,NULL,NULL,NULL,67600,"地下鉄長町、2900"
140.86147,38.23680,"RE",NULL,NULL,NULL,NULL,67000,"長町南、2900"
140.90182,38.29100,"RE",NULL,NULL,NULL,NULL,77700,"仙台、4000"
140.77211,38.30221,"AD",NULL,NULL,NULL,NULL,20100,"陸前落合、3900"
140.74916,38.28761,"AD",NULL,NULL,NULL,NULL,16100,"愛子、3200"
140.88127,38.26686,"BS",NULL,NULL,NULL,NULL,1330000,"仙台、700"
140.92242,38.24126,"RE",89000,84800,68400,102000,NULL,"卸町、1600"
140.90567,38.24462,"RE",141000,131000,89700,128000,NULL,"薬師堂、680"
140.91606,38.22096,"RE",83600,82200,74100,99000,NULL,"河原町、3900"
140.91669,38.21782,"RE",71500,69800,61400,91200,NULL,"河原町、4000"
140.91669,38.21782,"RE",NULL,NULL,NULL,92700,NULL,"河原町、4000"
140.91127,38.24442,"RE",NULL,NULL,91000,125000,NULL,"仙台、3700"
140.91035,38.24553,"RE",131000,122000,NULL,NULL,NULL,"薬師堂、950"
140.94885,38.19978,"AD",NULL,NULL,21700,40800,NULL,"河原町、7500"
140.89584,38.25316,"RE",159000,147000,101000,136000,NULL,"連坊、320"
140.89427,38.24536,"RE",147000,135000,NULL,NULL,NULL,"連坊、750"
140.92886,38.21431,"RE",73500,72000,63200,89400,NULL,"河原町、5400"
140.92752,38.21109,"RE",68500,67000,58700,79800,NULL,"河原町、5400"
140.93834,38.24583,"RE",NULL,NULL,91800,110000,NULL,"仙台、5800"
140.93730,38.24681,"BS",120000,110000,NULL,NULL,NULL,"六丁の目、400"
140.89151,38.24263,"RE",163000,149000,110000,145000,NULL,"河原町、550"
140.94009,38.25299,"RE",120000,114000,NULL,NULL,NULL,"六丁の目、580"
140.89401,38.24486,"RE",NULL,NULL,99400,130000,NULL,"河原町、820"
140.93373,38.21510,"RE",NULL,NULL,59100,86600,NULL,"河原町、5500"
140.90559,38.24136,"RE",122000,115000,NULL,NULL,NULL,"薬師堂、1200"
140.89923,38.23979,"RE",NULL,NULL,85100,114000,NULL,"河原町、1600"
140.94800,38.25613,"IN",58000,53000,NULL,NULL,NULL,"荒井、1400"
140.94797,38.25476,"IN",NULL,NULL,37200,107000,NULL,"仙台、7000"
140.95805,38.25390,"IN",NULL,NULL,NULL,103000,NULL,"仙台、7700"
140.92267,38.25226,"BS",156000,142000,NULL,230000,NULL,"卸町、220"
140.90483,38.23650,"RE",NULL,NULL,NULL,105000,NULL,"河原町、1800"
140.90657,38.23420,"RE",NULL,NULL,82900,NULL,NULL,"河原町、2300"
140.90657,38.23420,"RE",105000,100000,NULL,NULL,NULL,"薬師堂、2000"
140.88316,38.24732,"BS",287000,265000,235000,473000,NULL,"愛宕橋、近接"
140.91727,38.24841,"RE",162000,144000,95000,138000,NULL,"卸町、620"
140.92456,38.24783,"RE",170000,154000,NULL,NULL,NULL,"卸町、390"
140.88771,38.24682,"RE",175000,160000,NULL,NULL,NULL,"河原町、670"
140.89633,38.24144,"RE",122000,116000,97100,127000,NULL,"河原町、960"
140.88370,38.25692,"BS",530000,NULL,NULL,NULL,NULL,"仙台、430"
140.88470,38.25505,"BS",NULL,420000,325000,640000,NULL,"仙台、650"
140.88907,38.25497,"BS",212000,193000,138000,251000,NULL,"宮城野通、600"
140.90106,38.24808,"RE",157000,144000,101000,137000,NULL,"薬師堂、510"
140.91391,38.23158,"RE",82000,80000,71900,104000,NULL,"薬師堂、2500"
140.91217,38.22670,"RE",82700,80800,70800,102000,NULL,"河原町、3000"
140.90929,38.22284,"SI",NULL,NULL,68300,123000,NULL,"河原町、2600"
140.91721,38.22362,"RE",NULL,NULL,81400,118000,NULL,"河原町、3200"
140.91721,38.22362,"RE",80800,79200,71000,NULL,NULL,"河原町、3700"
140.91985,38.22737,"RE",NULL,NULL,NULL,100000,NULL,"河原町、4000"
140.88937,38.23907,"BS",185000,169000,139000,NULL,NULL,"河原町、170"
140.88937,38.23907,"BS",NULL,NULL,NULL,204000,NULL,"河原町、100"
140.90834,38.25068,"RE",174000,159000,101000,139000,NULL,"薬師堂、320"
140.88535,38.24730,"RE",NULL,NULL,115000,145000,NULL,"愛宕橋、410"
140.90092,38.23301,"RE",NULL,NULL,75400,111000,NULL,"河原町、1600"
140.90443,38.23079,"RE",89800,87800,75100,110000,NULL,"河原町、2000"
140.95378,38.22867,"RE",17100,16300,21000,38900,NULL,"荒井、2300"
140.94701,38.22411,"RE",26400,24500,NULL,NULL,NULL,"荒井、2900"
140.97038,38.23238,"RE",128000,121000,NULL,NULL,NULL,"六丁の目、800"
140.98322,38.21769,"AD",NULL,NULL,22800,35700,NULL,"仙台、11100"
140.88400,38.24815,"BS",215000,189000,155000,341000,NULL,"愛宕橋、330"
140.92706,38.24549,"RE",NULL,NULL,71400,102000,NULL,"仙台、5200"
140.92706,38.24549,"RE",NULL,NULL,NULL,103000,NULL,"河原町、4200"
140.89101,38.25120,"BS",245000,224000,NULL,NULL,NULL,"連坊、120"
140.89467,38.25382,"RE",205000,188000,124000,163000,NULL,"連坊、390"
140.91040,38.23753,"RE",NULL,NULL,79000,NULL,NULL,"仙台、4700"
140.91641,38.23758,"BS",75500,72300,70100,NULL,NULL,"卸町、2100"
140.91641,38.23758,"SI",NULL,NULL,NULL,181000,NULL,"仙台、6500"
140.91040,38.23753,"RE",NULL,NULL,NULL,112000,NULL,"河原町、2300"
140.91296,38.24060,"RE",91000,88000,78200,111000,NULL,"薬師堂、1900"
140.91835,38.24220,"RE",NULL,NULL,NULL,115000,NULL,"河原町、3300"
140.92891,38.23279,"RE",77000,71500,55100,88800,NULL,"卸町、2400"
140.94400,38.21666,"AD",NULL,NULL,NULL,41900,NULL,"河原町、5400"
140.90056,38.24448,"RE",NULL,NULL,NULL,NULL,74800,"長町１丁目、1500"
140.78505,38.23572,"RE",NULL,NULL,NULL,NULL,53500,"仙台、10000"
140.78481,38.22086,"RE",NULL,NULL,NULL,NULL,44000,"長町南、9000"
140.94298,38.24014,"RE",NULL,NULL,NULL,NULL,46800,"仙台、6000"
140.96622,38.22763,"AD",NULL,NULL,NULL,NULL,23700,"仙台、9200"
140.83554,38.25483,"RE",NULL,NULL,NULL,NULL,58000,"国見、200"
140.85571,38.29163,"BS",NULL,NULL,NULL,NULL,166000,"北仙台、1600"
140.85974,38.28748,"RE",NULL,NULL,NULL,NULL,104000,"北仙台、1000"
140.98091,38.22087,"AD",NULL,NULL,NULL,NULL,28200,"仙台、10500"
140.88400,38.24815,"BS",NULL,NULL,NULL,NULL,323000,"愛宕橋、300"
140.91287,38.26087,"BS",NULL,NULL,NULL,NULL,227000,"陸前原ノ町、850"
140.93164,38.24397,"RE",NULL,NULL,NULL,NULL,66900,"仙台、6000"
140.86761,38.30318,"RE",NULL,NULL,NULL,NULL,74100,"八乙女、1900"
140.90523,38.19369,"RE",NULL,NULL,NULL,NULL,52500,"南仙台、2500"
140.87973,38.20204,"RP",NULL,NULL,NULL,NULL,26300,"南仙台、900"
140.88133,38.19324,"RE",NULL,NULL,NULL,NULL,79000,"南仙台、500"
140.83467,38.29979,"RE",NULL,NULL,NULL,NULL,65500,"地下鉄北仙台、4300"
140.86096,38.22342,"BS",NULL,NULL,NULL,NULL,130000,"長町南、1800"
140.85286,38.22119,"RE",NULL,NULL,NULL,NULL,66300,"富沢、2600"
140.89883,38.24761,"RE",NULL,NULL,NULL,NULL,131000,"仙台、3000"
140.84383,38.28195,"RE",NULL,NULL,NULL,NULL,83000,"北山、1000"
140.89467,38.25382,"RE",NULL,NULL,NULL,NULL,173000,"仙台、1500"
140.91040,38.23753,"RE",NULL,NULL,NULL,NULL,86000,"仙台、5000"
140.89697,38.21234,"RE",NULL,NULL,NULL,NULL,62200,"長町、2500"
140.88574,38.22092,"RE",NULL,NULL,NULL,NULL,85600,"長町、1200"
140.88950,38.21307,"RE",NULL,NULL,NULL,NULL,79600,"長町、2000"
140.81519,38.26308,"RE",NULL,NULL,NULL,NULL,43600,"仙台、500"
140.86992,38.32486,"AD",NULL,NULL,NULL,NULL,30000,"八乙女、2800"
140.83836,38.22069,"RE",NULL,NULL,NULL,NULL,61500,"長町南、4000"
140.84018,38.22511,"RE",NULL,NULL,NULL,NULL,63800,"富沢、3600"
140.88100,38.26965,"RE",NULL,NULL,NULL,NULL,375000,"仙台、1300"
140.83675,38.31149,"RE",NULL,NULL,NULL,NULL,53000,"八乙女、4800"
140.83330,38.31543,"RE",NULL,NULL,NULL,NULL,51400,"八乙女、4500"
140.88014,38.22284,"RE",NULL,NULL,NULL,NULL,121000,"長町南、400"
140.84236,38.24606,"RE",NULL,NULL,NULL,NULL,59000,"仙台、7000"
140.88841,38.23345,"BS",NULL,NULL,NULL,NULL,460000,"長町一丁目、90"
140.88234,38.23082,"RE",NULL,NULL,NULL,NULL,135000,"地下鉄長町、450"
140.86397,38.28749,"RE",85000,82100,74400,117000,NULL,"地下鉄北仙台、950"
140.77466,38.30568,"RE",17000,16000,NULL,NULL,NULL,"陸前落合、4500"
140.87245,38.25635,"BS",425000,362000,310000,695000,NULL,"青葉通一番町、550"
140.87260,38.25673,"BS",NULL,NULL,534000,990000,NULL,"仙台、1000"
140.87389,38.25726,"BS",607000,525000,NULL,NULL,NULL,"青葉通一番町、300"
140.87460,38.25943,"BS",2260000,1970000,1850000,2250000,NULL,"青葉通一番町、110"
140.87337,38.25861,"BS",1350000,1200000,NULL,NULL,NULL,"青葉通一番町、160"
140.87126,38.26061,"BS",2060000,1890000,2080000,2080000,NULL,"青葉通一番町、120"
140.87231,38.26132,"BS",700000,618000,654000,980000,NULL,"青葉通一番町、170"
140.72707,38.27497,"RE",NULL,NULL,NULL,70000,NULL,"愛子、180"
140.74768,38.27624,"RE",48000,44800,34900,58400,NULL,"愛子、1900"
140.70612,38.27431,"RE",7900,7900,10100,23600,NULL,"陸前白沢、1700"
140.75694,38.27105,"RE",NULL,NULL,NULL,57500,NULL,"愛子、700"
140.87364,38.27223,"BS",345000,298000,240000,365000,NULL,"北四番丁、450"
140.87132,38.27393,"BS",NULL,320000,240000,375000,NULL,"北四番丁、200"
140.87132,38.27393,"BS",363000,NULL,NULL,NULL,NULL,"北四番丁、470"
140.87132,38.27393,"BS",560000,476000,NULL,NULL,NULL,"北四番丁、250"
140.87801,38.27103,"BS",527000,452000,335000,730000,NULL,"勾当台公園、600"
140.87675,38.27473,"RE",295000,258000,217000,201000,NULL,"北四番丁、1000"
140.87617,38.27777,"RE",NULL,NULL,NULL,162000,NULL,"北仙台、900"
140.87617,38.27777,"RE",NULL,NULL,146000,NULL,NULL,"地下鉄北仙台、900"
140.87617,38.27777,"RE",208000,183000,NULL,NULL,NULL,"地下鉄北仙台、1000"
140.78194,38.26498,"RE",NULL,NULL,NULL,69000,NULL,"愛子、1500"
140.77664,38.27026,"RE",NULL,NULL,NULL,67200,NULL,"陸前落合、1500"
140.76866,38.27129,"RE",NULL,NULL,NULL,86500,NULL,"愛子、700"
140.88168,38.26083,"BS",3620000,3170000,2940000,NULL,NULL,"仙台、80"
140.88168,38.26083,"BS",NULL,NULL,NULL,2990000,NULL,"仙台、80"
140.87599,38.26256,"BS",1950000,1680000,1590000,1900000,NULL,"広瀬通、近接"
140.87698,38.26097,"BS",2210000,1950000,1950000,NULL,NULL,"仙台、520"
140.87698,38.26097,"BS",NULL,NULL,NULL,2030000,NULL,"仙台、520"
140.87784,38.26200,"BS",805000,705000,NULL,NULL,NULL,"広瀬通、150"
140.87784,38.26200,"BS",NULL,NULL,706000,1110000,NULL,"広瀬通、150"
140.87645,38.25922,"BS",1790000,1540000,1380000,1940000,NULL,"地下鉄仙台、230"
140.87854,38.25837,"BS",500000,431000,344000,790000,NULL,"地下鉄仙台、240"
140.88033,38.25715,"BS",667000,595000,560000,1000000,NULL,"地下鉄仙台、340"
140.81412,38.30073,"RE",49300,46700,39800,78800,NULL,"北山、4300"
140.81911,38.29825,"RE",NULL,NULL,NULL,79500,NULL,"国見、4300"
140.84164,38.29019,"RE",60000,56000,48800,101000,NULL,"地下鉄北仙台、3100"
140.83238,38.29937,"RE",59000,55700,47900,92800,NULL,"北山、3000"
140.89522,38.27184,"RE",79800,74000,67000,110000,NULL,"東照宮、1400"
140.86710,38.26908,"BS",NULL,NULL,345000,622000,NULL,"北四番丁、450"
140.86688,38.26972,"BS",440000,382000,NULL,NULL,NULL,"北四番丁、450"
140.88048,38.25556,"BS",688000,595000,495000,1000000,NULL,"五橋、210"
140.87938,38.25389,"BS",395000,355000,NULL,NULL,NULL,"五橋、280"
140.88083,38.25400,"BS",NULL,NULL,300000,565000,NULL,"五橋、200"
140.84766,38.26862,"RE",203000,190000,155000,185000,NULL,"北四番丁、2000"
140.84723,38.27161,"BS",203000,188000,158000,280000,NULL,"北四番丁、2000"
140.83482,38.26880,"RE",NULL,NULL,NULL,85700,NULL,"国見、1500"
140.83670,38.27100,"RE",NULL,NULL,28500,NULL,NULL,"国見、2200"
140.86017,38.28310,"RE",NULL,NULL,76000,121000,NULL,"北山、800"
140.85541,38.28388,"RE",95100,91300,81000,145000,NULL,"北山、500"
140.85126,38.28305,"RE",75500,72000,63000,114000,NULL,"北山、350"
140.87265,38.29992,"BS",94500,88500,89500,NULL,NULL,"黒松、1100"
140.87770,38.25478,"BS",584000,518000,449000,1030000,NULL,"五橋、400"
140.82042,38.28643,"RE",83800,79200,66600,96000,NULL,"国見、2300"
140.81787,38.28879,"RE",NULL,NULL,NULL,96500,NULL,"国見、3100"
140.81790,38.28929,"BS",95000,91000,93800,175000,NULL,"国見、2800"
140.87555,38.30301,"BS",NULL,NULL,NULL,255000,NULL,"八乙女、1100"
140.87352,38.28635,"RE",NULL,NULL,NULL,138000,NULL,"台原、900"
140.87317,38.28878,"RE",105000,99000,99300,130000,NULL,"台原、200"
140.87724,38.28511,"RE",NULL,NULL,NULL,152000,NULL,"台原、200"
140.87724,38.28511,"RE",128000,122000,117000,NULL,NULL,"台原、180"
140.87981,38.28400,"RE",103000,97900,92500,129000,NULL,"台原、830"
140.82323,38.29029,"RE",63200,59600,50800,91000,NULL,"国見、2300"
140.79158,38.27854,"AD",NULL,NULL,19800,40100,NULL,"陸前落合、1300"
140.87054,38.26173,"BS",670000,584000,603000,1150000,NULL,"青葉通一番町、330"
140.86955,38.26180,"BS",1150000,992000,911000,NULL,NULL,"広瀬通、300"
140.86955,38.26180,"BS",NULL,NULL,NULL,1430000,NULL,"広瀬通、300"
140.87019,38.26281,"BS",715000,647000,650000,1440000,NULL,"広瀬通、500"
140.86848,38.26465,"BS",572000,520000,530000,1140000,NULL,"勾当台公園、310"
140.86769,38.26359,"BS",537000,470000,410000,843000,NULL,"勾当台公園、480"
140.86656,38.26732,"BS",525000,457000,390000,800000,NULL,"勾当台公園、400"
140.86856,38.26773,"BS",537000,464000,401000,780000,NULL,"勾当台公園、250"
140.82915,38.28914,"RE",87400,82500,69700,98000,NULL,"東北福祉大前、2200"
140.84613,38.27951,"RE",80700,76000,69700,115000,NULL,"東北福祉大前、550"
140.83826,38.27401,"RE",68500,65800,62400,97500,NULL,"国見、400"
140.83308,38.27884,"RE",NULL,NULL,NULL,107000,NULL,"国見、150"
140.87709,38.24889,"RE",NULL,NULL,175000,209000,NULL,"愛宕橋、600"
140.87709,38.24889,"RE",228000,205000,NULL,NULL,NULL,"愛宕橋、370"
140.87073,38.28308,"RE",120000,111000,105000,156000,NULL,"地下鉄北仙台、330"
140.87065,38.27718,"RE",245000,214000,162000,NULL,NULL,"地下鉄北仙台、670"
140.87065,38.27718,"RE",NULL,NULL,NULL,188000,NULL,"北仙台、700"
140.86319,38.25737,"RE",NULL,NULL,NULL,148000,NULL,"仙台、2500"
140.86319,38.25737,"RE",235000,213000,NULL,NULL,NULL,"大町西公園、360"
140.86319,38.25737,"RE",NULL,NULL,155000,186000,NULL,"仙台、1900"
140.86908,38.25949,"BS",1050000,935000,935000,1660000,NULL,"青葉通一番町、300"
140.86484,38.26122,"BS",452000,402000,360000,680000,NULL,"大町西公園、350"
140.86694,38.25982,"BS",NULL,NULL,260000,560000,NULL,"広瀬通、980"
140.86681,38.26029,"BS",418000,367000,NULL,NULL,NULL,"大町西公園、310"
140.84964,38.27633,"RE",125000,117000,102000,149000,NULL,"北四番丁、2000"
140.88396,38.26982,"BS",NULL,NULL,170000,NULL,NULL,"仙台、1400"
140.88396,38.26982,"BS",239000,217000,NULL,NULL,NULL,"仙台、1300"
140.88329,38.27531,"BS",NULL,NULL,NULL,361000,NULL,"東照宮、350"
140.88557,38.27704,"RE",153000,143000,123000,159000,NULL,"東照宮、270"
140.88838,38.27824,"RE",93600,87900,79000,122000,NULL,"東照宮、150"
140.89018,38.28255,"RE",62100,58300,53700,102000,NULL,"東照宮、1200"
140.88548,38.28330,"BS",84000,79000,79800,192000,NULL,"東照宮、800"
140.88548,38.28330,"RE",NULL,NULL,72300,120000,NULL,"東照宮、600"
140.88710,38.26828,"RE",157000,137000,106000,171000,NULL,"仙台、1300"
140.85213,38.28692,"RE",71700,68100,60300,111000,NULL,"北山、500"
140.84457,38.26611,"RE",88300,81800,71500,116000,NULL,"川内、720"
140.84679,38.25828,"RE",102000,96000,NULL,NULL,NULL,"川内、310"
140.85947,38.26508,"RE",128000,117000,83000,NULL,NULL,"国際センター、700"
140.83638,38.30221,"RE",NULL,NULL,48500,97500,NULL,"北山、3200"
140.85843,38.26889,"RE",NULL,NULL,209000,262000,NULL,"勾当台公園、1200"
140.85843,38.26889,"RE",245000,228000,NULL,NULL,NULL,"北四番丁、1200"
140.75935,38.27535,"RE",54400,50800,38800,NULL,NULL,"愛子、440"
140.77931,38.27198,"RE",58200,54500,43800,NULL,NULL,"陸前落合、1400"
140.77074,38.27580,"RE",NULL,NULL,37900,NULL,NULL,"愛子、1500"
140.76767,38.27222,"RE",57500,53800,50700,NULL,NULL,"愛子、700"
140.80721,38.26138,"RE",30200,30200,35800,79600,NULL,"陸前落合、2500"
140.88794,38.29168,"RE",NULL,NULL,NULL,121000,NULL,"旭ケ丘、1000"
140.88713,38.29539,"RE",104000,96200,89300,129000,NULL,"旭ヶ丘、440"
140.86401,38.26519,"BS",350000,305000,230000,460000,NULL,"勾当台公園、600"
140.86946,38.28167,"BS",328000,298000,265000,560000,NULL,"地下鉄北仙台、400"
140.86574,38.27308,"BS",NULL,NULL,378000,700000,NULL,"北四番丁、200"
140.86574,38.27308,"BS",235000,215000,NULL,NULL,NULL,"北四番丁、740"
140.86574,38.27308,"BS",NULL,NULL,150000,290000,NULL,"北四番丁、400"
140.87700,38.26613,"BS",660000,574000,484000,1100000,NULL,"広瀬通、480"
140.87729,38.26720,"BS",545000,485000,440000,830000,NULL,"勾当台公園、580"
140.87907,38.26441,"BS",420000,372000,260000,555000,NULL,"仙台、530"
140.87373,38.26461,"BS",546000,475000,400000,663000,NULL,"広瀬通、200"
140.87250,38.26516,"BS",2000000,1730000,1650000,2040000,NULL,"勾当台公園、近接"
140.87103,38.29800,"RE",66700,64000,56900,103000,NULL,"旭ヶ丘、1800"
140.86601,38.29681,"RE",78000,74800,NULL,NULL,NULL,"旭ヶ丘、2700"
140.86601,38.29681,"RE",NULL,NULL,NULL,116000,NULL,"旭ケ丘、2500"
140.86684,38.29779,"RE",NULL,NULL,NULL,141000,NULL,"旭ケ丘、2600"
140.86684,38.29779,"RE",NULL,NULL,69300,117000,NULL,"旭ヶ丘、2500"
140.86432,38.27523,"RE",NULL,NULL,158000,176000,NULL,"北四番丁、730"
140.86432,38.27523,"BS",190000,174000,NULL,NULL,NULL,"北四番丁、400"
140.86432,38.27523,"RE",220000,193000,NULL,NULL,NULL,"北四番丁、770"
140.85519,38.27329,"RE",205000,185000,NULL,NULL,NULL,"北四番丁、1400"
140.85567,38.27617,"RE",NULL,NULL,114000,155000,NULL,"北四番丁、1700"
140.79578,38.26234,"RE",NULL,NULL,34000,73800,NULL,"陸前落合、2200"
140.79332,38.26781,"RE",73500,69000,55500,89500,NULL,"陸前落合、1000"
140.78270,38.26866,"RE",75000,70300,NULL,NULL,NULL,"陸前落合、1400"
140.78387,38.26847,"BS",72000,71500,NULL,NULL,NULL,"陸前落合、1100"
140.85213,38.30223,"RE",72000,69000,59600,103000,NULL,"地下鉄北仙台、2700"
140.86700,38.28877,"RE",65000,62300,54500,102000,NULL,"地下鉄北仙台、1200"
140.88757,38.27411,"RE",NULL,NULL,NULL,125000,NULL,"東照宮、350"
140.88757,38.27411,"RE",NULL,NULL,71500,NULL,NULL,"東照宮、500"
140.86426,38.26324,"BS",340000,298000,NULL,NULL,NULL,"大町西公園、590"
140.86337,38.26306,"BS",NULL,NULL,171000,345000,NULL,"勾当台公園、800"
140.87282,38.25011,"RE",NULL,NULL,NULL,250000,NULL,"仙台、1500"
140.75957,38.31015,"AD",NULL,NULL,NULL,30600,NULL,"陸前落合、5400"
140.73842,38.28814,"RE",7400,7400,9550,32800,NULL,"愛子、4000"
140.88177,38.26486,"BS",520000,458000,384000,NULL,NULL,"仙台、550"
140.88127,38.26686,"BS",NULL,NULL,NULL,740000,NULL,"仙台、700"
140.82535,38.24854,"RE",40200,40100,NULL,NULL,NULL,"青葉山、2000"
140.85313,38.28994,"BS",98000,95500,NULL,NULL,NULL,"北山、700"
140.85974,38.28748,"BS",NULL,NULL,90000,188000,NULL,"地下鉄北仙台、1200"
140.85974,38.28748,"RE",NULL,NULL,NULL,113000,NULL,"地下鉄北仙台、1200"
140.85974,38.28748,"RE",77000,72800,65800,115000,NULL,"地下鉄北仙台、930"
140.84775,38.28553,"RE",NULL,NULL,NULL,107000,NULL,"北山、350"
140.79405,38.27100,"RE",NULL,NULL,46000,79600,NULL,"陸前落合、650"
140.78117,38.27650,"RE",54300,50800,34000,67000,NULL,"陸前落合、1100"
140.86476,38.28527,"RE",NULL,NULL,NULL,149000,NULL,"地下鉄北仙台、550"
140.86476,38.28527,"RE",NULL,NULL,89900,NULL,NULL,"地下鉄北仙台、560"
140.83467,38.29979,"RE",60000,56800,49000,97000,NULL,"地下鉄北仙台、3800"
140.84047,38.28063,"RE",57800,54000,48500,89500,NULL,"東北福祉大前、630"
140.84383,38.28195,"RE",96000,92500,77600,122000,NULL,"東北福祉大前、470"
140.74780,38.29263,"RE",23000,20600,17300,42800,NULL,"愛子、3600"
140.86606,38.28007,"BS",202000,183000,160000,230000,NULL,"地下鉄北仙台、200"
140.81358,38.26340,"RE",NULL,NULL,32000,70800,NULL,"葛岡、2000"
140.81554,38.26770,"RE",30700,30600,34100,66800,NULL,"葛岡、560"
140.76294,38.25500,"RE",46300,43000,30200,68800,NULL,"愛子、2100"
140.87515,38.26889,"RE",355000,310000,NULL,NULL,NULL,"勾当台公園、690"
140.88100,38.26965,"RE",NULL,NULL,240000,253000,NULL,"仙台、1300"
140.89613,38.28180,"RE",64300,61800,56200,103000,NULL,"東照宮、1200"
140.87119,38.29439,"RE",44700,42500,37000,85500,NULL,"地下鉄北仙台、1800"
140.94400,38.21666,"AD",NULL,NULL,NULL,NULL,34900,"仙台、9000"
140.79532,38.31107,"RE",NULL,NULL,NULL,NULL,86000,"苦竹、1400"
140.79643,38.31020,"RE",NULL,NULL,NULL,NULL,38700,"八乙女、8700"
140.84784,38.34479,"RE",NULL,NULL,NULL,NULL,54800,"八乙女、6500"
140.89264,38.31906,"RE",NULL,NULL,NULL,NULL,98000,"八乙女、1300"
140.92696,38.31787,"RE",NULL,NULL,NULL,NULL,53000,"八乙女、4900"
140.90918,38.28659,"RE",NULL,NULL,NULL,NULL,58200,"福田町、5500"
140.90822,38.29058,"RE",NULL,NULL,NULL,NULL,93000,"東仙台、1800"
140.87119,38.29439,"RE",NULL,NULL,NULL,NULL,64800,"地下鉄北仙台、1800"
140.88451,38.30660,"RE",NULL,NULL,NULL,NULL,90500,"黒松、450"
140.88451,38.30660,"BS",NULL,NULL,NULL,NULL,112000,"黒松、750"
140.76466,37.91433,"BS",15900,16100,24300,48500,NULL,"丸森、2200"
